"","ID","Ecosystem","Av_C","SE_C","M_C","Av_Mud","SE_Mud","M_Mud","Av_13C","SE_13C","M_13C","Av_C_25","SE_C_25","M_C_25","Av_Mud_25","SE_Mud_25","M_Mud_25","Av_13C_25","SE_13C_25","M_13C_25"
"33","Mg_037","Mangrove",2.79876935436735,0.170957889758227,2.374592907,17.3726266483673,0.639843884516162,15.94317285,NA,NA,NA,2.82217446847619,0.193252425153043,2.715277942,16.4553599933333,0.351619824766019,15.94317285,NA,NA,NA
"34","Mg_038","Mangrove",3.57329211092,0.260284238611551,3.200059295,18.58392215686,0.796160065500654,17.95010846,NA,NA,NA,4.10411939427273,0.42719560944064,3.492092221,20.1977481681818,0.81271960852103,17.95010846,NA,NA,NA
"35","Mg_039","Mangrove",2.82235400983333,0.621378175845713,2.3350655455,18.266198965,1.18828675681451,18.266198965,NA,NA,NA,2.01930302425,0.224127678748221,1.8880691725,16.9376539825,1.3285449825,18.266198965,NA,NA,NA
"36","Mg_040","Mangrove",1.488571256,0.0855597981705676,1.368779425,10.05576866,0.257884276454353,10.47689192,NA,NA,NA,1.52089556675,0.102271028787284,1.4985932915,10.2136898825,0.2632020375,10.47689192,NA,NA,NA
"37","Mg_041","Mangrove",1.39039552116667,0.10762854775494,1.4156109705,9.6386033125,1.76939803141578,9.6386033125,NA,NA,NA,1.27340141625,0.121216089406453,1.3446168115,11.61685045125,1.97824713875,9.6386033125,NA,NA,NA
"38","Mg_042","Mangrove",2.27056702242857,0.217588242463182,2.412798793,14.0723655684286,1.67356047960873,17.62252346,NA,NA,NA,2.43119415075,0.356052921013672,2.6433556095,17.62252346,0,17.62252346,NA,NA,NA
"39","Mg_043","Mangrove",1.21582837516667,0.110464833411578,1.3043057625,7.3729768225,0.793834484622759,7.3729768225,NA,NA,NA,1.13235901775,0.153112857712363,1.274162047,8.26051075775,0.88753393525,7.3729768225,NA,NA,NA
"40","Mg_044","Mangrove",3.33315593,0.955291415177199,2.152981926,NA,NA,NA,NA,NA,NA,3.635684491,1.201153698,3.635684491,NA,NA,NA,NA,NA,NA
"41","Mg_045","Mangrove",2.99717098828571,0.75330287570696,2.14268408,NA,NA,NA,NA,NA,NA,1.99328895,0.696133451,1.99328895,NA,NA,NA,NA,NA,NA
"42","Mg_046","Mangrove",2.41941474233333,0.23925507986577,2.458863707,NA,NA,NA,NA,NA,NA,2.9292785025,0.1750111785,2.9292785025,NA,NA,NA,NA,NA,NA
"43","Mg_047","Mangrove",2.12108939671429,0.270830281963399,2.267422582,NA,NA,NA,NA,NA,NA,2.888216623,0.190514345,2.888216623,NA,NA,NA,NA,NA,NA
"44","Mg_048","Mangrove",1.6530168158,0.249238431603231,1.545935118,NA,NA,NA,NA,NA,NA,2.1070231725,0.4940042675,2.1070231725,NA,NA,NA,NA,NA,NA
"45","Mg_049","Mangrove",7.1301972268,0.867365503114628,6.322566786,53.3766272727273,3.64441934894664,51.6356,NA,NA,NA,9.413476509,1.19184525834089,11.016327315,58.73695,5.00755724490494,51.6356,NA,NA,NA
"46","Mg_050","Mangrove",3.93181629078571,0.323271533821586,3.7673601385,32.3662909090909,1.43357121499458,33.9137,NA,NA,NA,4.5678739664,0.301185195545385,4.1935776665,35.985125,1.14268098296131,33.9137,NA,NA,NA
"47","Mg_051","Mangrove",3.28708912054286,0.349465517448811,2.518904229,12.7427672727273,1.57290103925364,13.9511,NA,NA,NA,3.89428170535,0.491129276776564,2.904162723,17.72159,1.73269710837421,13.9511,NA,NA,NA
"48","Mg_052","Mangrove",2.18409686370769,0.19074341825822,1.800753533,39.1807408574194,1.47194486728877,37.04690976,NA,NA,NA,1.795680531,0.29743833855735,1.593895844,47.5138904316667,3.60558095993975,37.04690976,NA,NA,NA
"49","Mg_053","Mangrove",6.0643287549697,0.576456236590232,5.132922845,17.3134556000606,2.44582020947414,14.73360656,NA,NA,NA,5.93402459425,0.493640315952475,4.851941844,21.5897278275,3.74042637426906,14.73360656,NA,NA,NA
"50","Mg_054","Mangrove",2.19303618638235,0.324366804033774,2.103894644,19.063977212,2.33797022284848,12.696581805,NA,NA,NA,2.423559471,0.0791083429318939,2.177046129,25.1625545155,3.34715259325787,12.696581805,NA,NA,NA
"51","Mg_055","Mangrove",4.24138533111111,0.640001404501433,4.094803618,13.6336232888889,1.09854703886817,14.91065927,NA,NA,NA,4.70236898325,0.495917439726235,4.803971485,14.5746914935,1.37039456999395,14.91065927,NA,NA,NA
"52","Mg_056","Mangrove",4.32446427817021,0.1872666430459,4.166488283,31.9428188910638,1.51256855422959,34.74903475,NA,NA,NA,4.86695092925,0.225662877874561,4.8866096955,22.1405604,0,34.74903475,NA,NA,NA
"53","Mg_057","Mangrove",4.41831944276596,0.167830114125473,4.107991391,50.7764431787234,1.45097232606276,55.87712617,NA,NA,NA,5.2188679948,0.150655737227987,5.2524964875,57.7840265875,0.734512106054704,55.87712617,NA,NA,NA
"54","Mg_058","Mangrove",4.40659812247917,0.162535577070498,4.243631511,36.981055793125,0.691417546248376,37.358378215,NA,NA,NA,3.9520155805,0.132771648045074,4.243631511,34.0439960825,0.817862014421805,37.358378215,NA,NA,NA
"55","Mg_059","Mangrove",2.28571428571429,0.251498907910695,2.17,NA,NA,NA,NA,NA,NA,1.8,NA,1.8,NA,NA,NA,NA,NA,NA
"56","Mg_060","Mangrove",1.94666666666667,0.113450919392974,1.905,NA,NA,NA,NA,NA,NA,1.74,0.0873689494805411,1.79,NA,NA,NA,NA,NA,NA
"57","Mg_061","Mangrove",2.811,0.111917132041723,2.925,NA,NA,NA,NA,NA,NA,3.11666666666667,0.0674124947205223,3.14,NA,NA,NA,NA,NA,NA
"58","Mg_062","Mangrove",2.60222222222222,0.0629986282429532,2.54,NA,NA,NA,NA,NA,NA,2.78333333333333,0.121974496423547,2.89,NA,NA,NA,NA,NA,NA
"59","Mg_063","Mangrove",3.84,0.216707688424343,3.815,NA,NA,NA,NA,NA,NA,3.39,0.395137107006332,3.11,NA,NA,NA,NA,NA,NA
"60","Mg_064","Mangrove",4.011,0.196143088359267,4.07,NA,NA,NA,NA,NA,NA,3.64,0.378021163428716,3.51,NA,NA,NA,NA,NA,NA
"61","Mg_065","Mangrove",1.59,0.300942962480711,1.07,NA,NA,NA,NA,NA,NA,2.75,0.255799400572662,2.81,NA,NA,NA,NA,NA,NA
"62","Mg_066","Mangrove",2.87,0.57885354673823,3.4,NA,NA,NA,NA,NA,NA,4.09,0.499232744652565,3.81,NA,NA,NA,NA,NA,NA
"63","Mg_067","Mangrove",7.699,0.255340513389038,7.81,NA,NA,NA,NA,NA,NA,8.05,0.257164020293145,7.97,NA,NA,NA,NA,NA,NA
"64","Mg_068","Mangrove",9.393,1.31160296329847,7.65,NA,NA,NA,NA,NA,NA,14.8733333333333,0.334182252338118,14.95,NA,NA,NA,NA,NA,NA
"65","Mg_069","Mangrove",4.7725,0.656627612447551,4.52,NA,NA,NA,NA,NA,NA,6.73666666666667,0.251815629203414,6.7,NA,NA,NA,NA,NA,NA
"66","Mg_070","Mangrove",3.50875,0.624326601513297,2.705,NA,NA,NA,NA,NA,NA,5.04,1.14517829761716,6.15,NA,NA,NA,NA,NA,NA
"67","Mg_071","Mangrove",1.755,0.33507461855533,1.835,NA,NA,NA,NA,NA,NA,2.765,0.115,2.765,NA,NA,NA,NA,NA,NA
"68","Mg_072","Mangrove",2.286,0.565552237492995,2.01,NA,NA,NA,NA,NA,NA,2.31,1.03551919344839,3.08,NA,NA,NA,NA,NA,NA
"69","Mg_073","Mangrove",4.31444444444444,0.44267529833173,4.68,NA,NA,NA,NA,NA,NA,5.02,0.208806130178211,4.98,NA,NA,NA,NA,NA,NA
"70","Mg_074","Mangrove",5.561,0.558892655167341,5.475,NA,NA,NA,NA,NA,NA,5.14666666666667,1.22980124862155,5.75,NA,NA,NA,NA,NA,NA
"71","Sg_001","Seagrass",2.29033305466667,0.191137879525141,2.153315787,2.680939631125,0.136034788052243,2.693997127,-11.1311516968,0.503288033197738,-10.52934535,2.03236218142857,0.146857235251228,1.869861427,2.50053518916667,0.206703020500972,2.693997127,-11.2816032835,0.920269194444457,-10.52934535
"72","Sg_002","Seagrass",0.928417967021739,0.164800260283969,0.3946516085,3.77224730390667,2.30139354929203,0,-12.7554688395814,0.324554720283921,-12.22605084,2.60661456054545,0.319255374439251,2.219053403,1.38344784127273,0.244088115435477,0,-11.0887953453,0.173021757419067,-12.22605084
"73","Sg_003","Seagrass",1.01682340022222,0.149494130837726,0.5869498305,0.753950114742857,0.142017600361425,4.75e-07,-12.3114987918182,0.27891017603193,-11.77039994,2.06126010727273,0.269177335164902,2.058030091,1.49675137563636,0.17285000808214,4.75e-07,-12.8028056975,0.760383542676424,-11.77039994
"74","Sg_004","Seagrass",0.403068263357143,0.104851504801636,0.1487771475,0.789968798851852,0.268600741954539,0,-15.4186294267857,0.47937229164866,-15.079932075,0.883566723545455,0.192557490141451,0.528200243,2.1329157569,0.491119333460303,0,-13.2304028927273,0.306865469282089,-15.079932075
"75","Sg_005","Seagrass",0.232763128302326,0.0590784104751793,0.098037129,0.544680263928571,0.219823583498748,0,-17.644381657907,0.348662808309521,-18.15034215,0.639506283454545,0.182951562836069,0.329446324,1.79488398481818,0.690193643947289,0,-15.5595040563636,0.349765209942546,-18.15034215
"76","Sg_011","Seagrass",0.829095397727273,0.0494700607921003,0.743012692,NA,NA,NA,-13.7363030570455,0.627862518723182,-14.289042465,0.987094253625,0.0900691156019011,1.020677641,NA,NA,NA,-12.90047236825,1.3601195226621,-14.289042465
"77","Sg_013","Seagrass",1.58222283107143,0.154412294445071,1.518432288,1.83885957142857,0.125380753722969,1.758605,-14.8361326378571,0.723512978720485,-15.57731266,1.2666968615,0.120018622634886,1.3800788245,1.574445,0.0992251342726659,1.758605,-16.76206545375,0.388842866546269,-15.57731266
"78","Sg_016","Seagrass",1.21274399154545,0.0431066491559217,1.1820204855,2.26100590909091,0.102695934945829,2.214905,-15.3375552631818,0.911507714058169,-14.36082502,1.24014441018182,0.0628735165937221,1.189001169,1.89793090909091,0.100587770144509,2.214905,-12.1388346727273,0.520649032326291,-14.36082502
"79","Sg_018","Seagrass",1.87292135642857,0.176907494156246,1.609190623,3.72150285714286,0.152916238080328,3.94736,-12.386182919375,0.429754424335967,-11.831485265,1.53030718322222,0.242661709710171,1.378647911,3.23899666666667,0.250424118558009,3.94736,-12.7459519742857,0.881455961486106,-11.831485265
"80","Sg_019","Seagrass",1.59656279840909,0.209133963502483,1.2360105885,NA,NA,NA,-11.797190535,0.456896029261493,-11.6896139,1.97581590490909,0.388217666906053,1.329634679,NA,NA,NA,-10.90623751525,0.452473691730771,-11.6896139
"81","Sg_020","Seagrass",1.80799817954545,0.157394604887806,1.4617006035,6.23543983136364,0.527233056739721,6.234705,-13.7711206725,0.57986284662414,-12.687624925,1.6954249996,0.187169060184434,1.4133769695,6.732173,0.450593469418203,6.234705,-15.3381729288889,0.993580521931758,-12.687624925
"82","Sg_021","Seagrass",1.6694234125,0.211503089327486,1.39586339,5.46764693058824,0.731791071590907,4.11207,-17.4267327329412,0.671536613566673,-17.30151133,2.0013529587,0.349294313536292,1.591554645,5.955407782,1.08489522332893,4.11207,-18.432914861,0.896279001981688,-17.30151133
"83","Sg_022","Seagrass",2.30335841364286,0.311446603124811,2.1042767265,6.98787769230769,0.57896810564465,6.0594,-13.555458552,0.302171684999586,-13.532895715,2.27888306390909,0.400252129273973,1.713227451,6.30961454545455,0.458407209933311,6.0594,-13.555458552,0.340895635991274,-13.532895715
"84","Sg_023","Seagrass",2.4127842408125,0.170116387009286,2.508158016,19.1885474793333,1.08948233788623,18.6284025,-14.163732591875,0.465672235386718,-13.99725282,2.86276560125,0.381278249224773,2.7014766055,18.8601754225,3.85653962139462,18.6284025,-13.517652755,0.484379130538026,-13.99725282
"85","Sg_024","Seagrass",2.33549966914286,0.212922108381741,2.122720893,11.3772850034615,0.859277642176948,10.63962,-15.1189300871429,0.856633616871232,-14.375079055,2.6381106704,0.477774216316121,2.728212071,7.96893167375,0.765525601821686,10.63962,-13.77506344,0.291138481147592,-14.375079055
"86","Sg_025","Seagrass",3.39079350135714,0.369658441598076,3.2626899545,16.5092981816667,0.757851175535232,17.153382715,-12.3580057142857,0.270761302991192,-12.54402,4.5302305224,0.554848331331517,4.472846408,14.79543327,1.31867978073423,17.153382715,-12.722008,0.434126227063051,-12.54402
"87","Sg_026","Seagrass",2.19207882172727,0.424925094181432,1.312526752,8.43882804654545,1.01323585803627,7.561905,-14.5449345454545,0.357665642011092,-15.065,4.242115633,0.34613914074354,4.038075672,5.91890526066667,1.09235776672124,7.561905,-14.1001666666667,1.03768983537686,-15.065
"88","Sg_027","Seagrass",1.43994641590909,0.162251986239157,1.175294572,8.05593572727273,3.05269566330452,4.860344,-14.0374054545455,1.0933193656487,-12.719,1.97913924233333,0.211566233266218,2.140670455,5.30324433333333,0.920870182607431,4.860344,-15.021,1.45860104209479,-12.719
"89","Sg_028","Seagrass",1.62291199307143,0.154960880013135,1.3354064575,4.65691673683333,0.384053871667205,4.3538755,-17.8164814285714,0.735300044994609,-18.0385,2.037908421,0.317984878835913,2.13913124,3.49382333333333,0.299630415323055,4.3538755,-17.2586,2.11339212168495,-18.0385
"90","Sg_029","Seagrass",0.93,0.171154723551351,0.735,5.3566870435,0.415793590916516,4.7512401575,-13.23875,0.456579893188078,-13.065,1.486,0.162252889034371,1.61,5.73504630975,0.692629613187237,4.7512401575,-13.181,0.90265220323223,-13.065
"91","Sg_030","Seagrass",0.683755339714286,0.113275076068994,0.553524733,4.87312450792857,0.461690378482759,4.514449236,-12.65134,0.320149486071535,-12.566,0.6904945416,0.141916010819141,0.599197425,4.028833059,0.488109017533088,4.514449236,-13.60531,0.380953599667991,-12.566
"92","Sg_031","Seagrass",1.172480116,0.229369067207403,0.746175805,3.04844548818182,0.340187792455252,2.732848508,-17.3006833333333,1.00768689492046,-18.959,1.49159401028571,0.352735348397305,1.059792046,2.6733552775,0.368389720501003,2.732848508,-15.2951214285714,1.192954721123,-18.959
"93","Sg_032","Seagrass",0.888720649526316,0.0361621621709194,0.841809148,2.09389555026316,0.0978250291983542,2.147972234,-13.8599789473684,0.400841740978238,-13.701,0.941241446625,0.0735060548431335,0.9806031215,1.77781,0.131844993458227,2.147972234,-13.33918625,0.796447800858684,-13.701
"94","Sg_033","Seagrass",0.819242469555556,0.100419582389177,0.685489592,3.37836773738889,0.261537614754098,3.178097226,-15.3060877777778,0.446925851946687,-14.775175,0.980410989,0.186083184291075,0.721953286,3.657952571,0.227759516321695,3.178097226,-14.54145375,0.536718449375254,-14.775175
"95","Sg_034","Seagrass",0.628303178117647,0.0807592439355334,0.585047314,2.99140811341176,0.214399599486712,3.041982856,-14.4270847058824,0.59798206848553,-14.088,0.819341788375,0.0851735417359082,0.753344819,2.96089502125,0.224422787071631,3.041982856,-13.1440525,0.487131994215524,-14.088
"96","Sg_035","Seagrass",1.446571296,0.330473533095348,0.920421353,NA,NA,NA,-16.4744130792857,1.3173623996787,-15.042213555,1.3013757244,0.388951528726188,0.920421353,NA,NA,NA,-16.5460143,1.58640372904379,-15.042213555
"97","Sg_036","Seagrass",0.9177978398,0.0981896425210409,0.832301966,NA,NA,NA,-16.4042515346667,0.584905613498561,-16.83181279,0.9797017018,0.145305711424416,0.8965285975,NA,NA,NA,-15.517918813,0.729140827199715,-16.83181279
"98","Sg_037","Seagrass",0.243175846764706,0.0446757457813766,0.202649021,3.30644193935294,0.190363651970705,2.946737219,-15.9820811762941,0.788071735109678,-17.00233352,0.1886110857,0.0162581663663081,0.1845471505,2.8046724981,0.135923323300884,2.946737219,-17.412936097,0.439662317978373,-17.00233352
"99","Sg_038","Seagrass",0.175701356461538,0.0330575379493781,0.139682778,NA,NA,NA,-16.0313386892308,0.883763734226703,-16.96685209,0.1917741367,0.0419779304212448,0.157114899,NA,NA,NA,-17.125157752,0.855378051695948,-16.96685209
"100","Sg_039","Seagrass",0.935334902647059,0.068192793313232,0.932535475,NA,NA,NA,-12.7714707629412,0.70168582699853,-12.22038332,1.04123040676923,0.0637867044517089,0.98401772,NA,NA,NA,-11.5379599292308,0.416523067050451,-12.22038332
"101","Sg_040","Seagrass",0.0973969634444444,0.0225457366000925,0.0604448005,NA,NA,NA,-16.5682805536111,0.71409971692415,-17.62015502,0.0541497716363636,0.00722835484915088,0.056119263,NA,NA,NA,-17.8718831081818,0.243831697762007,-17.62015502
"102","Sg_041","Seagrass",1.52975424407317,0.27262623694073,0.72811884,7.54052827012903,0.774811271099394,5.92807,-12.1732885364146,0.385735838222906,-12.21105756,2.81397798447619,0.346749812427441,2.224279145,10.0297314482857,0.884892527714064,5.92807,-10.4545446559048,0.27818158073667,-12.21105756
"103","Sg_042","Seagrass",2.88144267644828,0.349506427901372,1.974201221,11.18618389865,2.04731868219523,6.101300261,-11.5573054383793,0.192425845331233,-11.72133485,4.01322899784615,0.663961932037048,3.477710374,22.836818978,4.03289449005509,6.101300261,-11.2758460505385,0.313557742823591,-11.72133485
"104","Sg_043","Seagrass",0.778936151045455,0.0394446461400781,0.779864266,1.97410387295455,0.0905885248991243,1.9871172035,-17.6065833059091,0.195626158756315,-17.487479425,0.790161599428571,0.056857195024913,0.779864266,2.0410559295,0.104300400494695,1.9871172035,-17.0506342264286,0.146020925894051,-17.487479425
"105","Sg_044","Seagrass",0.567222161730769,0.04886221089785,0.4486545715,1.95431455011538,0.0925105898250909,1.913765,-15.3370288869231,0.378900612909801,-15.15151533,0.559759261230769,0.0727780732239455,0.432815114,1.85405611938462,0.0896097280825149,1.913765,-16.2390651792308,0.471895501967485,-15.15151533
"106","Sg_045","Seagrass",0.975940058269231,0.0765282027183589,0.878824994,2.48209807692308,0.11795192579511,2.401555,-13.2348595931154,0.51932384203875,-12.76415985,1.06727818358333,0.130687866793341,0.9388994785,2.23525166666667,0.132830412487373,2.401555,-13.0544718433333,0.532961562024721,-12.76415985
"107","Sg_046","Seagrass",2.01654781,0.338983109946908,1.592362273,NA,NA,NA,-11.2721071324286,0.328333529001328,-11.09340759,1.783772442,NA,1.783772442,NA,NA,NA,-12.83851115,NA,-11.09340759
"108","Sg_047","Seagrass",2.2777370282,0.43894121478573,2.355952041,NA,NA,NA,-11.935814814,0.733562751832276,-12.12283414,3.141984197,NA,3.141984197,NA,NA,NA,-13.9694449,NA,-12.12283414
"109","Sg_048","Seagrass",1.59657321753846,0.247397740566161,1.194194738,16.194595,0.881686468479584,15.14804,-15.3796990176923,0.384295000672153,-15.21780596,2.5254669102,0.321404666665137,2.781135857,NA,NA,15.14804,-14.534805982,0.334023220415324,-15.21780596
"110","Sg_049","Seagrass",1.22484029469231,0.145609194417782,1.281312445,NA,NA,NA,-16.0611198161538,0.698377236355553,-16.2236487,1.4470674278,0.269358839320345,1.799090957,NA,NA,NA,-13.71442699,0.681485618026027,-16.2236487
"111","Sg_050","Seagrass",1.27407907430769,0.204692615776182,0.956781682,NA,NA,NA,-16.2110071484615,0.618915512246333,-16.03285331,1.4221773036,0.48786320342464,0.897633516,NA,NA,NA,-14.668638708,0.73148575122591,-16.03285331
"112","Sg_051","Seagrass",2.56455334261538,0.219573128785063,2.812619094,25.718534,1.26641452336235,27.8678,-10.95817559,0.216569740184419,-10.779805535,2.7725528726,0.372385237337048,2.879822973,NA,NA,27.8678,-11.198305774,0.269388678848332,-10.779805535
"113","Sg_052","Seagrass",2.26898434083333,0.239596936407598,2.2580766575,NA,NA,NA,-10.52275506425,0.249335631086032,-10.28686349,1.78317463575,0.28838436932688,1.9323240175,NA,NA,NA,-10.3500172535,0.308441688447094,-10.28686349
"114","Sg_053","Seagrass",0.71409363625,0.123141997144328,0.6714746835,7.15578,0.511108205308165,7.46,-11.1625,0.30415741787516,-10.6195,1.0339587018,0.186567216786092,0.973451074,8.454895,0.524422640329343,7.46,-11.18,0.501213726867092,-10.6195
"115","Sg_054","Seagrass",0.72664498775,0.181441025547549,0.484194671,NA,NA,NA,-10.8854166666667,0.244573576285689,-10.806,1.1871436114,0.345428504957414,0.912936373,NA,NA,NA,-11.0294,0.387192019545858,-10.806
"116","Sg_055","Seagrass",0.95485260375,0.218270590392417,0.786023227,NA,NA,NA,-10.8860833333333,0.202026118110976,-10.7265,1.4301091368,0.401626598051656,1.054484369,NA,NA,NA,-11.0486,0.236252322739904,-10.7265
"117","Sg_056","Seagrass",1.1768026707,0.527813482761434,0.2711046765,NA,NA,NA,-13.8314,0.8900329856559,-14.097,2.77975299575,0.807658308203265,2.218001443,NA,NA,NA,-12.858,0.823527271355762,-14.097
"118","Sg_057","Seagrass",2.44992668077778,0.983799043685139,0.815895668,10.5265866,3.54511220698892,3.56053,-13.0194444444444,0.533661854837538,-12.526,4.53590947675,1.6446743385485,4.696169296,21.46616,3.64925081848316,3.56053,-12.342,0.624578924823223,-12.526
"119","Sg_058","Seagrass",2.3036848811,0.717468012254453,2.147960999,NA,NA,NA,-10.2621,0.676190792437887,-10.267,4.37310454375,1.02719298478954,3.7126357825,NA,NA,NA,-12.3125,0.642091958626903,-10.267
