"","ID","Ecosystem","P","k","Max.Age"
"67","Sg_482","Seagrass",0.000170572005956711,0.00225641655091455,1007
"68","Sg_483","Seagrass",NA,NA,705
"69","Sg_484","Seagrass",NA,NA,344
"70","Sg_485","Seagrass",0.00117976719414248,-0.000233303627851547,282
"71","Sg_490","Seagrass",0.000185757992474151,-0.000554002592547841,1238
"72","Sg_491","Seagrass",NA,NA,3742
"73","Sg_492","Seagrass",NA,NA,1333
"74","Sg_493","Seagrass",0.000445073107708568,0.0014312064075893,781
"75","Sg_494","Seagrass",0.000301007226459734,0.00170789841612004,1623
"76","Sg_495","Seagrass",0.000590717979300769,-0.000229262801885035,327
"77","Sg_496","Seagrass",0.000769277889025247,0.00143423492232828,391
"78","Sg_497","Seagrass",0.000654608674066587,-0.00115376666604373,306
"79","Sm_010","Tidal Marsh",0.000387872411833418,-0.000844670278006437,926
"80","Sm_022","Tidal Marsh",0.000784196056407119,-0.00110204987640674,1156
"81","Sm_027","Tidal Marsh",0.00113667696703833,0.000374832874791845,848
"82","Sm_034","Tidal Marsh",0.00816231302326286,0.00255759613350954,637
"83","Sm_038","Tidal Marsh",0.00146603161841754,0.00410377346247508,1221
"84","Sm_049","Tidal Marsh",0.0116900995981605,0.00212704444688467,114
"85","Sm_051","Tidal Marsh",0.00699759155764022,0.0204002314545031,89
"86","Sm_054","Tidal Marsh",0.019893352104972,0.0284837733549545,72
"87","Sm_057","Tidal Marsh",0.0151166630251517,0.0384937961034321,66
"88","Sm_058","Tidal Marsh",0.0107854543639226,0.0187874385108348,78
"89","Sm_059","Tidal Marsh",0.0178394498385843,0.0115698059568802,66
"90","Sm_060","Tidal Marsh",0.0189052332470755,0.0391516254758551,80
"91","Sm_063","Tidal Marsh",0.0189186211712915,0.018867818892684,124
"92","Sm_064","Tidal Marsh",0.02022342597168,0.024136755150287,98
"93","Sm_068","Tidal Marsh",0.0201083294147583,-0.00466524912477364,85.8770685
"94","Sm_069","Tidal Marsh",0.0344822131638526,-0.0159526080152441,40.68236183
"95","Sm_074","Tidal Marsh",0.0132097049001071,0.00593465314275112,95.81683293
"96","Sm_080","Tidal Marsh",0.00112316498828067,0.0116766700375068,121.1262402
"97","Sm_081","Tidal Marsh",0.00458805566372959,0.0131415964148871,120.0091552
"98","Sm_083","Tidal Marsh",0.00641167896589069,0.0171062932043974,195.4100771
"99","Sm_092","Tidal Marsh",0.0153903696913998,-0.048202128869631,31
"100","Sm_094","Tidal Marsh",0.0065569313875317,0.00365424594549215,152
"101","Sm_097","Tidal Marsh",0.00240207583294953,-0.0367575560748327,56
"102","Sm_105","Tidal Marsh",0.00872723519678235,-0.0383963076377459,62
